Date,Open,High,Low,Close,Adj Close,Volume,,
23/05/2014,4479.589844,4495.759766,4468.890137,4493.149902,4493.149902,84298600,,
26/05/2014,4504.259766,4526.930176,4496.430176,4526.930176,4526.930176,53064100,,
27/05/2014,4516.109863,4536.47998,4511.459961,4529.75,4529.75,94160200,,
28/05/2014,4527.120117,4536.830078,4517.879883,4531.629883,4531.629883,84469400,,
29/05/2014,4523.410156,4533.5,4515.459961,4530.509766,4530.509766,67042000,,
30/05/2014,4512.569824,4524.919922,4495.790039,4519.569824,4519.569824,133957200,,
02/06/2014,4523.899902,4529.350098,4502.120117,4515.890137,4515.890137,121760600,,
03/06/2014,4512.879883,4516.02002,4499,4503.689941,4503.689941,97730200,,
04/06/2014,4494.129883,4508.259766,4470.470215,4501,4501,100369000,,
05/06/2014,4504.029785,4577.700195,4487.47998,4548.72998,4548.72998,148434000,,
06/06/2014,4553.310059,4586.680176,4539.529785,4581.120117,4581.120117,127889500,,
09/06/2014,4580.939941,4590.660156,4570.410156,4589.120117,4589.120117,66662900,,
10/06/2014,4589.899902,4598.649902,4579.060059,4595,4595,85719200,,
11/06/2014,4580.72998,4583.640137,4552.629883,4555.109863,4555.109863,123035200,,
12/06/2014,4552,4573.97998,4545.220215,4554.399902,4554.399902,97945400,,
13/06/2014,4550.189941,4555.859863,4506.930176,4543.279785,4543.279785,99692700,,
16/06/2014,4523.52002,4540.680176,4509.52002,4510.049805,4510.049805,95236800,,
17/06/2014,4524.25,4538.240234,4508.459961,4536.069824,4536.069824,95996300,,
18/06/2014,4540.100098,4550.930176,4529.529785,4530.370117,4530.370117,99269700,,
19/06/2014,4565.109863,4581.950195,4558.069824,4563.040039,4563.040039,130906800,,
20/06/2014,4555.509766,4574.919922,4541.339844,4541.339844,4541.339844,188834000,,
23/06/2014,4540.52002,4540.52002,4494.359863,4515.569824,4515.569824,113645600,,
24/06/2014,4529.540039,4536.109863,4513.100098,4518.339844,4518.339844,95139000,,
25/06/2014,4494.359863,4496.669922,4448.27002,4460.600098,4460.600098,124298200,,
26/06/2014,4470.779785,4473.430176,4412.180176,4439.629883,4439.629883,105956700,,
27/06/2014,4447.169922,4461.470215,4426.589844,4436.990234,4436.990234,91027500,,
30/06/2014,4443.029785,4457.569824,4407.180176,4422.839844,4422.839844,101095200,,
01/07/2014,4438.77002,4462.430176,4430.259766,4461.120117,4461.120117,104764000,,
02/07/2014,4460.620117,4467.790039,4436.109863,4444.720215,4444.720215,131935500,,
03/07/2014,4446.700195,4490.720215,4437.359863,4489.879883,4489.879883,110971500,,
04/07/2014,4482.220215,4489.810059,4468.97998,4468.97998,4468.97998,65868000,,
07/07/2014,4453.759766,4463.060059,4404.240234,4405.759766,4405.759766,86253100,,
08/07/2014,4418.169922,4423.779785,4342.5,4342.529785,4342.529785,108090300,,
09/07/2014,4353.529785,4362.560059,4329.140137,4359.839844,4359.839844,100385500,,
10/07/2014,4357.77002,4357.77002,4277.580078,4301.259766,4301.259766,133558400,,
11/07/2014,4309.649902,4330.47998,4299.370117,4316.5,4316.5,96055500,,
14/07/2014,4327.660156,4355.759766,4324.060059,4350.040039,4350.040039,78369700,,
15/07/2014,4344.5,4352.580078,4303.470215,4305.310059,4305.310059,101075800,,
16/07/2014,4322.959961,4374.220215,4322.959961,4369.060059,4369.060059,106369100,,
17/07/2014,4345.97998,4362.279785,4311.120117,4316.120117,4316.120117,102510700,,
18/07/2014,4296.839844,4335.310059,4284.419922,4335.310059,4335.310059,111179000,,
21/07/2014,4334.620117,4336.790039,4295.359863,4304.740234,4304.740234,78393400,,
22/07/2014,4323.709961,4373.700195,4315.660156,4369.52002,4369.52002,99480800,,
23/07/2014,4360.200195,4396.700195,4356.299805,4376.319824,4376.319824,84995400,,
24/07/2014,4376.689941,4415.290039,4347.759766,4410.649902,4410.649902,109270400,,
25/07/2014,4390.850098,4395.379883,4317.490234,4330.549805,4330.549805,96448300,,
28/07/2014,4352.5,4358.470215,4308.259766,4344.77002,4344.77002,80021000,,
29/07/2014,4349.430176,4389.759766,4332.299805,4365.580078,4365.580078,85744300,,
30/07/2014,4360.180176,4378.700195,4303.660156,4312.299805,4312.299805,117320300,,
31/07/2014,4335.200195,4337.740234,4238.27002,4246.140137,4246.140137,222485200,,
01/08/2014,4236.350098,4243.069824,4182.02002,4202.779785,4202.779785,224455200,,
04/08/2014,4222.779785,4240.120117,4204.660156,4217.220215,4217.220215,127194400,,
05/08/2014,4240.569824,4252.680176,4217.620117,4232.879883,4232.879883,132162200,,
06/08/2014,4207.200195,4222.759766,4169.799805,4207.140137,4207.140137,137276800,,
07/08/2014,4209.609863,4209.609863,4146.27002,4149.830078,4149.830078,135520200,,
08/08/2014,4114.089844,4165.259766,4109.310059,4147.810059,4147.810059,124099100,,
11/08/2014,4182.75,4206.27002,4165.350098,4197.700195,4197.700195,97124600,,
12/08/2014,4188.049805,4193.149902,4150.899902,4162.160156,4162.160156,93578700,,
13/08/2014,4187.459961,4204.379883,4178.790039,4194.790039,4194.790039,96498300,,
14/08/2014,4176.930176,4217.390137,4166.180176,4205.430176,4205.430176,88592900,,
15/08/2014,4216.899902,4256.339844,4168.080078,4174.359863,4174.359863,110744200,,
18/08/2014,4227.879883,4241.859863,4211.379883,4230.649902,4230.649902,73943500,,
19/08/2014,4243.830078,4258.830078,4235.279785,4254.450195,4254.450195,65903800,,
20/08/2014,4250.279785,4254.839844,4216.959961,4240.790039,4240.790039,70065700,,
21/08/2014,4247.319824,4292.930176,4231.660156,4292.930176,4292.930176,89019500,,
22/08/2014,4291.060059,4291.169922,4233.149902,4252.799805,4252.799805,88085100,,
25/08/2014,4299.5,4342.109863,4286.609863,4342.109863,4342.109863,66624700,,
26/08/2014,4336.290039,4395.939941,4333.120117,4393.410156,4393.410156,102347700,,
27/08/2014,4384.529785,4401.52002,4379.799805,4395.259766,4395.259766,88620000,,
28/08/2014,4385.709961,4393.580078,4352.930176,4366.040039,4366.040039,110098700,,
29/08/2014,4380.609863,4393.600098,4337.129883,4381.040039,4381.040039,102400900,,
01/09/2014,4383.620117,4391.080078,4358.259766,4379.72998,4379.72998,71668900,,
02/09/2014,4389.399902,4403.220215,4373.319824,4378.330078,4378.330078,88312100,,
03/09/2014,4394.660156,4443.529785,4394.069824,4421.870117,4421.870117,119605200,,
04/09/2014,4409.160156,4509.580078,4401.25,4494.939941,4494.939941,152520000,,
05/09/2014,4492.910156,4498.160156,4470.200195,4486.490234,4486.490234,105969500,,
08/09/2014,4484.399902,4489.02002,4463.790039,4474.930176,4474.930176,84582900,,
09/09/2014,4465.100098,4482.910156,4446.040039,4452.370117,4452.370117,94413900,,
10/09/2014,4442.689941,4459.779785,4434.930176,4450.790039,4450.790039,80385100,,
11/09/2014,4463,4466.149902,4411.069824,4440.899902,4440.899902,90346100,,
12/09/2014,4449.680176,4452.310059,4419.439941,4441.700195,4441.700195,77012200,,
15/09/2014,4425.629883,4440.919922,4418.72998,4428.629883,4428.629883,77011900,,
16/09/2014,4426.149902,4426.149902,4391.080078,4409.149902,4409.149902,86246100,,
17/09/2014,4432.649902,4444.830078,4421.939941,4431.410156,4431.410156,103391900,,
18/09/2014,4440.330078,4470.47998,4435.660156,4464.700195,4464.700195,104375600,,
19/09/2014,4491.540039,4492.390137,4451.910156,4461.220215,4461.220215,158927900,,
22/09/2014,4446.910156,4464.310059,4434.580078,4442.549805,4442.549805,86943400,,
23/09/2014,4430.299805,4430.779785,4351.299805,4359.350098,4359.350098,110550700,,
24/09/2014,4364,4416.629883,4347.049805,4413.720215,4413.720215,98862200,,
25/09/2014,4413.640137,4430.5,4346.709961,4355.279785,4355.279785,118481600,,
26/09/2014,4361.370117,4411.990234,4340.629883,4394.75,4394.75,96004000,,
29/09/2014,4389.830078,4401.069824,4334.009766,4358.069824,4358.069824,84697000,,
30/09/2014,4375.379883,4435.069824,4369.259766,4416.240234,4416.240234,126214700,,
01/10/2014,4400.609863,4427.759766,4354.140137,4365.27002,4365.27002,150171900,,
02/10/2014,4361.830078,4371.060059,4242.669922,4242.669922,4242.669922,168748300,,
03/10/2014,4280.220215,4297.410156,4260.629883,4281.740234,4281.740234,105832200,,
06/10/2014,4317.919922,4319.310059,4279.490234,4286.52002,4286.52002,103757200,,
07/10/2014,4277.410156,4277.410156,4208.660156,4209.140137,4209.140137,140455300,,
08/10/2014,4198.02002,4213.109863,4153.680176,4168.120117,4168.120117,145706200,,
09/10/2014,4222.97998,4222.97998,4123.180176,4141.450195,4141.450195,191315500,,
10/10/2014,4114.52002,4125.129883,4065.5,4073.709961,4073.709961,213912600,,
13/10/2014,4033.73999,4104,4030.570068,4078.699951,4078.699951,136272000,,
14/10/2014,4053.080078,4097.899902,4012.820068,4088.25,4088.25,157157300,,
15/10/2014,4090.47998,4096.580078,3933.159912,3939.719971,3939.719971,225462800,,
16/10/2014,3968.409912,3987.139893,3789.110107,3918.620117,3918.620117,304167300,,
17/10/2014,3934.189941,4040.699951,3916.800049,4033.179932,4033.179932,230358700,,
20/10/2014,4023.76001,4030.149902,3962.060059,3991.23999,3991.23999,143988900,,
21/10/2014,3968.790039,4081.72998,3965.459961,4081.23999,4081.23999,159668100,,
22/10/2014,4090.939941,4110.47998,4064.080078,4105.089844,4105.089844,142186700,,
23/10/2014,4086.02002,4166.459961,4047.320068,4157.680176,4157.680176,162948200,,
24/10/2014,4137.919922,4153.069824,4119.27002,4128.899902,4128.899902,116217700,,
27/10/2014,4170.839844,4171.529785,4065.929932,4096.740234,4096.740234,126568700,,
28/10/2014,4107.569824,4127.870117,4098.740234,4112.669922,4112.669922,134538100,,
29/10/2014,4126.970215,4134.830078,4106.140137,4110.640137,4110.640137,135705400,,
30/10/2014,4138.080078,4151.109863,4051.860107,4141.240234,4141.240234,248771100,,
31/10/2014,4213.470215,4246.930176,4181.959961,4233.089844,4233.089844,182457000,,
03/11/2014,4225.810059,4238.459961,4185.410156,4194.029785,4194.029785,123590300,,
04/11/2014,4177.200195,4208.52002,4118.5,4130.189941,4130.189941,142148700,,
05/11/2014,4163.509766,4214.350098,4145.609863,4208.419922,4208.419922,126747900,,
06/11/2014,4193.47998,4275.299805,4180.319824,4227.680176,4227.680176,163811600,,
07/11/2014,4238.870117,4239.560059,4161.149902,4189.890137,4189.890137,144094600,,
10/11/2014,4184.180176,4224.830078,4174.97998,4222.819824,4222.819824,123847500,,
11/11/2014,4227.120117,4252.919922,4223.680176,4244.100098,4244.100098,99662200,,
12/11/2014,4232.339844,4242.620117,4175.290039,4179.879883,4179.879883,122989000,,
13/11/2014,4203.669922,4220.740234,4153.169922,4187.950195,4187.950195,131579800,,
14/11/2014,4208.109863,4208.129883,4164.790039,4202.459961,4202.459961,109621000,,
17/11/2014,4169.609863,4239.109863,4166.399902,4226.100098,4226.100098,95508800,,
18/11/2014,4230.410156,4267.660156,4223.319824,4262.379883,4262.379883,101914700,,
19/11/2014,4263.330078,4289.169922,4251.040039,4266.189941,4266.189941,83273700,,
20/11/2014,4264.609863,4264.72998,4201.470215,4234.209961,4234.209961,110207200,,
21/11/2014,4245.649902,4356.109863,4240.189941,4347.22998,4347.22998,197869900,,
24/11/2014,4355.970215,4400.339844,4348.830078,4368.439941,4368.439941,117173100,,
25/11/2014,4369.310059,4403.549805,4361.180176,4382.310059,4382.310059,122591400,,
26/11/2014,4382.879883,4399.410156,4364.589844,4373.419922,4373.419922,95096700,,
27/11/2014,4375.419922,4396.200195,4374.580078,4382.339844,4382.339844,95289500,,
28/11/2014,4378.319824,4390.180176,4353.600098,4390.180176,4390.180176,104492600,,
01/12/2014,4354.189941,4383.189941,4334.810059,4377.330078,4377.330078,95799400,,
02/12/2014,4396.75,4422.77002,4373.029785,4388.299805,4388.299805,101308700,,
03/12/2014,4384.040039,4405.830078,4378.879883,4391.859863,4391.859863,87190000,,
04/12/2014,4399.939941,4427.740234,4310.689941,4323.890137,4323.890137,144554000,,
05/12/2014,4366.220215,4422.850098,4359.319824,4419.47998,4419.47998,125876600,,
08/12/2014,4400.169922,4407.950195,4375.47998,4375.47998,4375.47998,77425600,,
09/12/2014,4332.72998,4342.120117,4260.069824,4263.939941,4263.939941,149779500,,
10/12/2014,4280.339844,4306.720215,4216.180176,4227.910156,4227.910156,116124400,,
11/12/2014,4225.330078,4249.120117,4196.529785,4225.859863,4225.859863,135257400,,
12/12/2014,4197.47998,4202.52002,4103.490234,4108.930176,4108.930176,135838300,,
15/12/2014,4094.459961,4144.310059,4000.800049,4005.379883,4005.379883,149438700,,
16/12/2014,4027.51001,4094.189941,3926.340088,4093.199951,4093.199951,248244700,,
17/12/2014,4052.22998,4131.810059,4035.300049,4111.910156,4111.910156,143182000,,
18/12/2014,4186.259766,4249.490234,4159.950195,4249.490234,4249.490234,214450700,,
19/12/2014,4282.390137,4291.200195,4202.069824,4241.649902,4241.649902,214972700,,
22/12/2014,4255.879883,4295.149902,4239.359863,4254.430176,4254.430176,86938900,,
23/12/2014,4264.540039,4314.970215,4259.209961,4314.970215,4314.970215,81670200,,
24/12/2014,4309.75,4316.390137,4295.02002,4295.850098,4295.850098,14317600,,
29/12/2014,4301.660156,4317.930176,4249.950195,4317.930176,4317.930176,74896000,,
30/12/2014,4293.899902,4296.02002,4245.540039,4245.540039,4245.540039,56575600,,
31/12/2014,4256.169922,4275.580078,4255.330078,4272.75,4272.75,18497800,,
02/01/2015,4294.049805,4311,4224.339844,4252.290039,4252.290039,69809300,,
05/01/2015,4221.990234,4276.919922,4105.450195,4111.359863,4111.359863,137887700,,
06/01/2015,4129.890137,4151.410156,4076.159912,4083.5,4083.5,130814400,,
07/01/2015,4111.72998,4144.950195,4080.780029,4112.72998,4112.72998,121316600,,
08/01/2015,4176.160156,4270.109863,4163.629883,4260.189941,4260.189941,154417100,,
09/01/2015,4249.259766,4272.830078,4149.140137,4179.069824,4179.069824,139011800,,
12/01/2015,4196.779785,4252.27002,4165.149902,4228.240234,4228.240234,129743900,,
13/01/2015,4204.77002,4310.580078,4197.810059,4290.279785,4290.279785,127789000,,
14/01/2015,4227.459961,4302.220215,4207.370117,4223.240234,4223.240234,151689400,,
15/01/2015,4262.939941,4338.72998,4119.350098,4323.200195,4323.200195,187411300,,
16/01/2015,4303.549805,4387.220215,4294.759766,4379.620117,4379.620117,174122800,,
19/01/2015,4388.669922,4423.25,4367.240234,4394.930176,4394.930176,107393400,,
20/01/2015,4406.959961,4463.509766,4405.939941,4446.02002,4446.02002,141375600,,
21/01/2015,4455.009766,4484.819824,4406.720215,4484.819824,4484.819824,160196600,,
22/01/2015,4486.759766,4569.549805,4462.169922,4552.799805,4552.799805,208073500,,
23/01/2015,4588.490234,4673.299805,4585.640137,4640.689941,4640.689941,222514400,,
26/01/2015,4620,4678.830078,4616.609863,4675.129883,4675.129883,127771700,,
27/01/2015,4671.759766,4679.259766,4592.620117,4624.209961,4624.209961,145807700,,
28/01/2015,4660.450195,4660.879883,4582.580078,4610.939941,4610.939941,130618600,,
29/01/2015,4571.049805,4632.379883,4571.049805,4631.430176,4631.430176,117222200,,
30/01/2015,4655.950195,4660.709961,4583.680176,4604.25,4604.25,142104300,,
02/02/2015,4613.310059,4646.549805,4584.370117,4627.669922,4627.669922,123784000,,
03/02/2015,4651.069824,4701.52002,4645.149902,4677.899902,4677.899902,146301200,,
04/02/2015,4682.810059,4696.299805,4651.779785,4696.299805,4696.299805,130750800,,
05/02/2015,4654.560059,4705.100098,4647.850098,4703.299805,4703.299805,121316800,,
06/02/2015,4698.839844,4707.240234,4675.370117,4691.029785,4691.029785,154635000,,
09/02/2015,4652.160156,4659.259766,4611.149902,4651.080078,4651.080078,138917900,,
10/02/2015,4663.459961,4716.490234,4636.080078,4695.649902,4695.649902,127662600,,
11/02/2015,4687.870117,4694.439941,4659.459961,4679.379883,4679.379883,94464200,,
12/02/2015,4670.080078,4746.75,4664.029785,4726.200195,4726.200195,159105400,,
13/02/2015,4748.040039,4779.540039,4741.200195,4759.359863,4759.359863,161376000,,
16/02/2015,4757.52002,4766.470215,4747.220215,4751.950195,4751.950195,99362700,,
17/02/2015,4720.930176,4766.669922,4683.189941,4753.990234,4753.990234,109444600,,
18/02/2015,4782.589844,4806.680176,4775.870117,4799.029785,4799.029785,140858300,,
19/02/2015,4788.399902,4841.689941,4770.169922,4833.279785,4833.279785,128577800,,
20/02/2015,4821.379883,4837.930176,4780.810059,4830.899902,4830.899902,140055500,,
23/02/2015,4872.129883,4875.970215,4832.359863,4862.299805,4862.299805,102128000,,
24/02/2015,4865.680176,4899.52002,4843.959961,4886.439941,4886.439941,106329800,,
25/02/2015,4885,4894.600098,4863.220215,4882.220215,4882.220215,117214700,,
26/02/2015,4884.890137,4910.620117,4877.240234,4910.620117,4910.620117,105228900,,
27/02/2015,4905.77002,4951.47998,4903.089844,4951.47998,4951.47998,120717900,,
02/03/2015,4937.430176,4950.589844,4900.109863,4917.319824,4917.319824,149942900,,
03/03/2015,4922.430176,4936.470215,4863.919922,4869.25,4869.25,116619800,,
04/03/2015,4882.939941,4917.350098,4856.140137,4917.350098,4917.350098,117022000,,
05/03/2015,4929.040039,4974.640137,4926.089844,4963.509766,4963.509766,108151700,,
06/03/2015,4953.680176,4986.879883,4949.879883,4964.350098,4964.350098,134221500,,
09/03/2015,4940.640137,4950.419922,4917.459961,4937.200195,4937.200195,119543200,,
10/03/2015,4930.060059,4941.379883,4869.450195,4881.950195,4881.950195,132780600,,
11/03/2015,4900.370117,5003.580078,4900.330078,4997.75,4997.75,144167500,,
12/03/2015,4990.959961,5000.939941,4981.279785,4987.330078,4987.330078,112062500,,
13/03/2015,4997.939941,5010.799805,4969.470215,5010.459961,5010.459961,105602100,,
16/03/2015,5019.02002,5071.680176,5019.02002,5061.160156,5061.160156,109124000,,
17/03/2015,5065.620117,5074.830078,5006.930176,5028.930176,5028.930176,132932500,,
18/03/2015,5032.180176,5041.319824,5001.370117,5033.419922,5033.419922,127395500,,
19/03/2015,5029.970215,5059.680176,5006.819824,5037.180176,5037.180176,122169000,,
20/03/2015,5044.419922,5106.040039,5036.27002,5087.490234,5087.490234,185669400,,
23/03/2015,5078.25,5078.25,5036.22998,5054.52002,5054.52002,112901000,,
24/03/2015,5040.859863,5103.299805,5032.779785,5088.279785,5088.279785,130680800,,
25/03/2015,5073.279785,5087.299805,5012.870117,5020.990234,5020.990234,124717600,,
26/03/2015,4992.549805,5006.350098,4932.529785,5006.350098,5006.350098,161978600,,
27/03/2015,5020.089844,5048.370117,5003.310059,5034.060059,5034.060059,142337500,,
30/03/2015,5052.25,5097.589844,5045.359863,5083.52002,5083.52002,112697900,,
31/03/2015,5073.990234,5098.859863,5028.379883,5033.640137,5033.640137,126492200,,
01/04/2015,5009.629883,5110.790039,5007.680176,5062.220215,5062.220215,121105100,,
02/04/2015,5068.060059,5080.529785,5059.419922,5074.140137,5074.140137,77337100,,
07/04/2015,5106.359863,5166.77002,5096,5151.189941,5151.189941,111763000,,
08/04/2015,5146.779785,5168.029785,5128.180176,5136.859863,5136.859863,95958600,,
09/04/2015,5156.160156,5208.950195,5154.600098,5208.950195,5208.950195,100086000,,
10/04/2015,5224.220215,5240.649902,5210.609863,5240.459961,5240.459961,120562700,,
13/04/2015,5236.109863,5262.740234,5222.399902,5254.120117,5254.120117,116785400,,
14/04/2015,5252.47998,5260.779785,5192.890137,5218.060059,5218.060059,262666600,,
15/04/2015,5230.97998,5269.5,5217.040039,5254.350098,5254.350098,259448500,,
16/04/2015,5246.75,5255.240234,5214.939941,5224.490234,5224.490234,164371600,,
17/04/2015,5214.330078,5238.910156,5132.709961,5143.259766,5143.259766,188551300,,
20/04/2015,5154.910156,5187.589844,5151.120117,5187.589844,5187.589844,116468000,,
21/04/2015,5205.100098,5243.569824,5172.759766,5192.640137,5192.640137,139757100,,
22/04/2015,5210.700195,5225.859863,5146.27002,5211.089844,5211.089844,126766700,,
23/04/2015,5217.080078,5226.169922,5146.680176,5178.910156,5178.910156,128135000,,
24/04/2015,5202.629883,5225.390137,5166.810059,5201.450195,5201.450195,132942200,,
27/04/2015,5198.790039,5283.709961,5135.890137,5268.910156,5268.910156,128430000,,
28/04/2015,5256.790039,5256.790039,5138.299805,5173.379883,5173.379883,146716900,,
29/04/2015,5176.669922,5202.560059,5034.830078,5039.390137,5039.390137,149347400,,
30/04/2015,5040.509766,5069.040039,4987.259766,5046.490234,5046.490234,207097200,,
04/05/2015,5060.5,5112.859863,5013.529785,5081.970215,5081.970215,110373300,,
05/05/2015,5074.419922,5133.169922,4969.970215,4974.069824,4974.069824,158058300,,
06/05/2015,4968.140137,5013.209961,4936.339844,4981.589844,4981.589844,169169600,,
07/05/2015,4945.819824,4981.990234,4874.899902,4967.220215,4967.220215,186569200,,
08/05/2015,4999.47998,5094.009766,4981.410156,5090.390137,5090.390137,148505400,,
11/05/2015,5050.919922,5050.919922,5008.890137,5027.870117,5027.870117,105803700,,
12/05/2015,4988.850098,4992.919922,4922.02002,4974.649902,4974.649902,130251300,,
13/05/2015,4996.189941,5045.540039,4944.390137,4961.859863,4961.859863,125480600,,
14/05/2015,4942.490234,5043.689941,4905.700195,5029.310059,5029.310059,106266300,,
15/05/2015,5049.560059,5066.569824,4965.859863,4993.819824,4993.819824,118689900,,
18/05/2015,4996.959961,5026.279785,4932.009766,5012.310059,5012.310059,99355700,,
19/05/2015,5040.450195,5124.5,5040.450195,5117.299805,5117.299805,131121300,,
20/05/2015,5106.259766,5139.060059,5089.430176,5133.299805,5133.299805,92775200,,
21/05/2015,5120.879883,5148.870117,5104.209961,5146.700195,5146.700195,76471600,,
22/05/2015,5147.410156,5155.279785,5121.689941,5142.890137,5142.890137,88052800,,
25/05/2015,5139.649902,5139.649902,5099.129883,5117.169922,5117.169922,21000700,,
26/05/2015,5122.870117,5146.029785,5062.470215,5083.540039,5083.540039,106516600,,
27/05/2015,5105.859863,5193.77002,5086.359863,5182.529785,5182.529785,121961600,,
28/05/2015,5157.25,5164.240234,5096.529785,5137.830078,5137.830078,94177200,,
29/05/2015,5137.02002,5144.72998,5006.459961,5007.890137,5007.890137,161991900,,
01/06/2015,5029.049805,5060.490234,4989.939941,5025.299805,5025.299805,97082300,,
02/06/2015,5051.680176,5051.680176,4960.720215,5004.459961,5004.459961,121140700,,
03/06/2015,5016.370117,5088.140137,4991.27002,5034.169922,5034.169922,113879500,,
04/06/2015,5006.189941,5044.75,4916.450195,4987.129883,4987.129883,129401400,,
05/06/2015,4951.799805,4966.450195,4894.169922,4920.740234,4920.740234,117606600,,
08/06/2015,4906.169922,4917.52002,4857.660156,4857.660156,4857.660156,100424300,,
09/06/2015,4849.120117,4868.419922,4783.919922,4850.220215,4850.220215,137312600,,
10/06/2015,4831.029785,4956.740234,4811.540039,4934.910156,4934.910156,125031000,,
11/06/2015,4926.77002,5022.100098,4917.919922,4971.370117,4971.370117,133827300,,
12/06/2015,4962.220215,4973.069824,4852.359863,4901.189941,4901.189941,118044300,,
15/06/2015,4844.950195,4871.069824,4805.100098,4815.359863,4815.359863,106993300,,
16/06/2015,4778.209961,4857.629883,4748.930176,4839.859863,4839.859863,122656600,,
17/06/2015,4845.72998,4858.049805,4773.189941,4790.620117,4790.620117,108775800,,
18/06/2015,4777.910156,4805.009766,4712.970215,4803.47998,4803.47998,135723200,,
19/06/2015,4807.580078,4870.52002,4799.27002,4815.370117,4815.370117,183933200,,
22/06/2015,4926.629883,5010.390137,4911.859863,4998.609863,4998.609863,170982500,,
23/06/2015,5045.569824,5078.509766,5024.259766,5057.680176,5057.680176,129386400,,
24/06/2015,5060.580078,5065.740234,5001.669922,5045.350098,5045.350098,137708100,,
25/06/2015,4996.629883,5087.080078,4996.629883,5041.709961,5041.709961,128574400,,
26/06/2015,5010.220215,5095.040039,4985.879883,5059.169922,5059.169922,105581800,,
29/06/2015,4821.450195,4946.620117,4819.029785,4869.819824,4869.819824,171663100,,
30/06/2015,4849.390137,4892.47998,4789.609863,4790.200195,4790.200195,167742900,,
01/07/2015,4849.430176,4941.609863,4813.689941,4883.189941,4883.189941,151634100,,
02/07/2015,4898.549805,4903.509766,4833.140137,4835.560059,4835.560059,100577600,,
03/07/2015,4836.459961,4847.379883,4780.549805,4808.220215,4808.220215,86776200,,
06/07/2015,4709.009766,4775.490234,4699.169922,4711.540039,4711.540039,136187400,,
07/07/2015,4712.629883,4724.540039,4602.160156,4604.640137,4604.640137,163782600,,
08/07/2015,4611.859863,4671.870117,4601.899902,4639.02002,4639.02002,144187300,,
09/07/2015,4667.209961,4777.029785,4655.450195,4757.220215,4757.220215,121520700,,
10/07/2015,4884.049805,4922.629883,4850.939941,4903.069824,4903.069824,139526500,,
13/07/2015,4985.140137,5010.580078,4959.620117,4998.100098,4998.100098,124421200,,
14/07/2015,4995.359863,5032.470215,4981.02002,5032.470215,5032.470215,88560800,,
15/07/2015,5027.910156,5055.600098,5017.830078,5047.240234,5047.240234,93627300,,
16/07/2015,5071.899902,5147.399902,5067.75,5121.5,5121.5,123015200,,
17/07/2015,5138.97998,5138.97998,5110.47998,5124.390137,5124.390137,102644300,,
20/07/2015,5134.160156,5184.740234,5130.970215,5142.490234,5142.490234,79072100,,
21/07/2015,5153.850098,5157.240234,5093.77002,5106.569824,5106.569824,88546500,,
22/07/2015,5070.669922,5101.220215,5070.669922,5082.569824,5082.569824,89515800,,
23/07/2015,5122.850098,5122.850098,5067.819824,5086.740234,5086.740234,76980800,,
24/07/2015,5075.25,5120.640137,5051.140137,5057.359863,5057.359863,104074600,,
27/07/2015,5030.890137,5033.910156,4924.290039,4927.600098,4927.600098,117642300,,
28/07/2015,4958.459961,4997.149902,4937.649902,4977.319824,4977.319824,111978000,,
29/07/2015,5006.009766,5021.439941,4970.279785,5017.439941,5017.439941,118376700,,
30/07/2015,5049.240234,5061.529785,5000.970215,5046.419922,5046.419922,145978900,,
31/07/2015,5063.470215,5083.640137,5035.379883,5082.609863,5082.609863,121244500,,
03/08/2015,5076.799805,5125.709961,5066.149902,5120.52002,5120.52002,102330900,,
04/08/2015,5114.629883,5114.629883,5075.879883,5112.140137,5112.140137,120699400,,
05/08/2015,5135.310059,5202.759766,5134.370117,5196.72998,5196.72998,122479600,,
06/08/2015,5186.549805,5217.799805,5177.950195,5192.109863,5192.109863,85599700,,
07/08/2015,5187.870117,5190.350098,5152.890137,5154.75,5154.75,92833800,,
10/08/2015,5179.839844,5197.649902,5133.629883,5195.410156,5195.410156,75338800,,
11/08/2015,5184.209961,5184.209961,5094.47998,5099.029785,5099.029785,101544800,,
12/08/2015,5051.490234,5051.720215,4907.330078,4925.430176,4925.430176,148968600,,
13/08/2015,5006.009766,5023.939941,4972.580078,4986.850098,4986.850098,95687200,,
14/08/2015,4987.060059,5017.220215,4940.72998,4956.470215,4956.470215,75630400,,
17/08/2015,4996.759766,5025.709961,4923.009766,4984.830078,4984.830078,80693900,,
18/08/2015,4972.790039,5000.279785,4956.120117,4971.25,4971.25,67103200,,
19/08/2015,4939.299805,4949.120117,4884.100098,4884.100098,4884.100098,91668100,,
20/08/2015,4867.450195,4882.109863,4774.870117,4783.549805,4783.549805,116307600,,
21/08/2015,4704.27002,4775.720215,4630.990234,4630.990234,4630.990234,156577700,,
24/08/2015,4465.47998,4540.129883,4230.490234,4383.459961,4383.459961,323292800,,
25/08/2015,4458.089844,4596.240234,4431.830078,4564.859863,4564.859863,221636500,,
26/08/2015,4499.22998,4582.209961,4430.75,4501.049805,4501.049805,156232400,,
27/08/2015,4612.27002,4686.669922,4589.52002,4658.180176,4658.180176,152983100,,
28/08/2015,4663.97998,4675.129883,4624.109863,4675.129883,4675.129883,102147900,,
31/08/2015,4636.439941,4657.759766,4608.620117,4652.950195,4652.950195,90060900,,
01/09/2015,4586.330078,4599.22998,4499.490234,4541.160156,4541.160156,138326600,,
